"CRASH_YEAR","CRASH_MONTH","DAY_OF_WEEK","TIME_OF_DAY"
2004,7,3,1421
2004,6,2,1409
2004,6,6,1410
2004,6,2,600
2004,1,1,1230
2004,2,6,1140
2004,1,4,635
2004,3,5,830
2004,6,5,1149
2004,6,4,201
2004,5,1,150
2004,5,6,1446
2004,3,7,340
2004,6,3,405
2004,6,4,2340
2004,1,6,824
2004,4,7,10
2004,6,4,2258
2004,5,4,935
2004,6,4,1225
2004,7,6,2345
2004,3,3,1120
2004,4,2,957
2004,5,7,2322
2004,5,7,2248
2004,4,5,1414
2004,4,3,1644
2004,4,2,913
2004,4,7,135
2004,5,2,240
2004,6,1,2303
2004,5,6,2200
2004,7,6,820
2004,5,2,515
2004,6,2,1650
2004,7,4,935
2004,7,2,1522
2004,7,4,1304
2004,7,4,1528
2004,7,4,1119
2004,7,4,1549
2004,7,3,2236
2004,5,4,1000
2004,7,5,1910
2004,7,4,1959
2004,7,1,2100
2004,7,5,320
2004,7,6,1236
2004,7,6,1500
2004,7,4,1410
2004,7,7,337
2004,7,4,2304
2004,3,3,1333
2004,7,7,724
2004,7,6,1156
2004,7,6,1841
2004,7,6,1613
2004,7,7,1907
2004,7,7,1835
2004,7,5,13
2004,7,6,2101
2004,7,4,57
2004,7,7,1224
2004,7,7,1936
2004,7,7,1407
2004,7,1,1533
2004,7,7,1649
2004,7,7,1845
2004,7,7,1300
2004,6,3,1125
2004,7,5,1320
2004,7,6,1213
2004,7,1,1657
2004,7,2,1955
2004,7,3,1028
2004,7,3,1814
2004,7,3,1719
2004,7,1,1745
2004,7,1,1657
2004,7,1,1445
2004,7,7,2226
2004,1,6,1550
2004,3,1,1438
2004,5,6,1935
2004,2,7,1620
2004,5,3,1217
2004,5,6,1419
2004,5,5,1620
2004,5,5,2224
2004,7,7,1316
2004,7,2,1735
2004,5,7,931
2004,6,5,1530
2004,6,3,1800
2004,6,6,1133
2004,6,3,1705
2004,7,1,1720
2004,1,1,849
2004,7,4,1817
2004,7,3,753
2004,7,2,2045
2004,6,2,1922
2004,7,3,216
2004,4,1,107
2004,7,2,2004
2004,5,3,615
2004,7,6,1648
2004,7,3,124
2004,6,5,1540
2004,6,3,1430
2004,7,2,1330
2004,6,1,2005
2004,7,4,1915
2004,7,5,1415
2004,7,4,2150
2004,7,4,2020
2004,5,1,2015
2004,6,2,1755
2004,7,4,1858
2004,7,5,1637
2004,7,6,137
2004,6,3,2013
2004,7,6,1145
2004,6,3,1645
2004,6,5,210
2004,6,6,829
2004,5,2,1409
2004,4,6,1030
2004,5,1,1550
2004,2,6,1645
2004,4,3,1220
2004,6,3,2240
2004,6,5,1427
2004,3,2,735
2004,5,6,800
2004,1,6,2006
2004,7,3,1637
2004,5,4,2217
2004,7,1,1410
2004,7,5,1144
2004,7,6,935
2004,5,6,1140
2004,7,6,1528
2004,5,4,240
2004,7,6,1431
2004,7,6,2149
2004,7,7,1655
2004,7,7,1920
2004,7,6,2355
2004,7,5,2038
2004,7,1,840
2004,6,5,1643
2004,7,1,208
2004,7,2,29
2004,7,5,2257
2004,7,7,153
2004,7,2,1710
2004,7,2,2044
2004,7,5,1137
2004,7,2,839
2004,7,3,635
2004,7,2,1304
2004,7,3,1022
2004,7,2,1147
2004,7,3,1148
2004,7,2,1501
2004,7,3,1540
2004,4,7,1835
2004,4,2,1922
2004,7,3,1400
2004,7,2,859
2004,7,4,1038
2004,7,2,1652
2004,7,2,839
2004,7,1,52
2004,6,6,345
2004,6,7,2108
2004,6,4,1009
2004,6,3,1244
2004,7,7,1740
2004,7,5,2145
2004,7,2,1610
2004,7,5,134
2004,7,4,2000
2004,7,5,842
2004,6,2,1149
2004,7,3,1403
2004,7,3,1042
2004,7,5,1458
2004,7,4,2014
2004,7,5,1758
2004,7,3,2338
2004,6,3,355
2004,6,4,1638
2004,7,4,1714
2004,7,5,1745
2004,7,4,2137
2004,7,2,947
2004,7,6,1259
2004,7,6,1706
2004,7,4,1615
2004,7,5,1508
2004,7,2,1635
2004,7,6,350
2004,6,6,1225
2004,7,6,1400
2004,7,6,1040
2004,7,6,1057
2004,7,2,1411
2004,5,6,1225
2004,6,6,248
2004,6,6,1039
2004,5,2,1610
2004,5,6,1754
2004,6,6,1358
2004,7,7,1450
2004,8,1,145
2004,7,2,115
2004,7,7,2148
2004,8,1,1551
2004,7,7,1528
2004,8,1,1713
2004,7,7,2321
2004,8,1,1310
2004,7,6,227
2004,8,2,600
2004,8,2,1658
2004,7,4,926
2004,8,2,1639
2004,8,3,928
2004,8,3,1139
2004,8,3,1705
2004,7,6,1834
2004,8,4,934
2004,8,3,2232
2004,8,2,1526
2004,7,7,259
2004,8,5,925
2004,8,4,2136
2004,7,7,1525
2004,8,5,1501
2004,8,5,1449
2004,8,5,834
2004,8,2,1648
2004,8,5,850
2004,8,3,910
2004,8,3,1947
2004,8,7,930
2004,8,3,1710
2004,8,7,1520
2004,8,2,1600
2004,7,7,19
2004,8,1,1417
2004,8,7,2021
2004,8,1,1154
2004,7,2,1145
2004,8,1,1012
2004,8,2,742
2004,8,7,1409
2004,8,5,2020
2004,8,2,1147
2004,8,2,1546
2004,8,1,1520
2004,8,7,1415
2004,8,2,1627
2004,8,2,1854
2004,6,4,1657
2004,8,2,1833
2004,8,2,2054
2004,8,2,1550
2004,8,3,1020
2004,8,3,1054
2004,8,4,118
2004,8,3,1656
2004,8,3,1329
2004,8,4,947
2004,8,3,1920
2004,8,4,1745
2004,8,4,1733
2004,8,4,1817
2004,8,3,1607
2004,8,4,1212
2004,8,5,754
2004,8,5,1025
2004,8,5,1429
2004,6,5,1545
2004,6,4,1604
2004,8,3,2255
2004,8,5,2325
2004,8,5,1340
2004,8,6,1430
2004,8,4,2010
2004,8,4,1811
2004,8,7,1152
2004,8,2,1349
2004,8,7,1856
2004,8,1,750
2004,8,1,155
2004,8,7,2037
2004,8,7,2207
2004,8,1,1748
2004,8,7,2352
2004,8,6,226
2004,8,3,1841
2004,8,7,1600
2004,8,5,1513
2004,8,2,1746
2004,8,4,1748
2004,8,6,1616
2004,8,3,56
2004,8,6,1226
2004,8,2,1745
2004,8,3,751
2004,8,3,1053
2004,7,4,1001
2004,7,6,1636
2004,7,3,2237
2004,7,3,2249
2004,7,2,1500
2004,7,4,634
2004,4,4,2011
2004,7,5,1740
2004,6,4,2332
2004,5,3,915
2004,7,3,936
2004,6,5,1445
2004,5,5,1055
2004,7,5,2317
2004,7,4,1530
2004,8,4,1557
2004,6,4,1705
2004,8,2,1640
2004,6,6,2242
2004,7,4,140
2004,8,3,1230
2004,8,3,1605
2004,7,3,2052
2004,8,2,1817
2004,8,7,2009
2004,8,4,1740
2004,6,6,1328
2004,8,5,2300
2004,8,5,1756
2004,8,5,1416
2004,1,7,546
2004,8,5,1909
2004,8,6,610
2004,8,5,124
2004,8,5,1020
2004,8,7,648
2004,8,3,1641
2004,8,2,1800
2004,8,6,930
2004,8,6,1943
2004,8,7,1718
2004,8,1,1633
2004,8,1,1523
2004,8,1,2358
2004,8,2,1612
2004,5,2,1615
2004,8,3,824
2004,6,4,1650
2004,5,5,2031
2004,3,7,1011
2004,1,1,1739
2004,8,4,1749
2004,8,2,1639
2004,8,2,2127
2004,8,2,1224
2004,8,3,920
2004,8,3,1612
2004,8,7,400
2004,3,1,1320
2004,5,1,1000
2004,3,4,856
2004,8,4,827
2004,8,4,804
2004,8,4,721
2004,8,7,1402
2004,8,1,1230
2004,8,3,1452
2004,8,2,128
2004,7,7,1820
2004,8,4,1648
2004,5,2,1213
2004,7,3,2309
2004,5,2,305
2004,7,7,2355
2004,8,4,2128
2004,8,1,1400
2004,8,4,1742
2004,7,6,1250
2004,8,1,1911
2004,8,5,1345
2004,7,6,1500
2004,6,7,1609
2004,6,2,1950
2004,8,6,1904
2004,8,3,2028
2004,8,5,1917
2004,8,5,1629
2004,8,6,235
2004,8,5,2328
2004,8,7,1200
2004,8,1,844
2004,8,6,1339
2004,8,4,1843
2004,8,6,1612
2004,6,5,1914
2004,8,4,1905
2004,8,5,740
2004,7,2,1220
2004,8,6,1520
2004,8,7,803
2004,8,3,1913
2004,8,7,1706
2004,8,1,1005
2004,8,1,157
2004,8,6,1016
2004,8,2,915
2004,8,5,2056
2004,8,2,908
2004,8,7,1039
2004,8,1,1415
2004,8,7,1330
2004,8,1,2145
2004,7,1,1416
2004,8,2,1819
2004,8,2,436
2004,8,2,436
2004,8,7,2355
2004,8,3,1028
2004,8,3,1551
2004,8,3,1150
2004,9,4,749
2004,9,4,1907
2004,9,4,1509
2004,9,4,1143
2004,9,5,1635
2004,9,5,1538
2004,9,5,1557
2004,9,5,1009
2004,9,4,1715
2004,9,6,847
2004,8,4,1134
2004,9,5,1333
2004,8,6,529
2004,9,7,1115
2004,9,7,1210
2004,9,6,1710
2004,9,6,15
2004,9,7,1222
2004,9,7,1319
2004,9,7,1445
2004,9,1,1513
2004,9,6,1737
2004,9,1,2129
2004,9,6,1154
2004,9,1,1920
2004,9,6,1715
2004,9,2,1947
2004,9,2,1615
2004,9,2,1505
2004,9,3,1253
2004,8,3,2209
2004,9,4,1626
2004,8,4,1420
2004,7,4,1810
2004,7,2,747
2004,7,2,1228
2004,6,2,2142
2004,9,1,1757
2004,9,3,753
2004,8,6,1048
2004,9,2,1007
2004,9,4,859
2004,9,2,1338
2004,9,4,1058
2004,9,4,1136
2004,9,3,2122
2004,9,3,2042
2004,6,2,1332
2004,8,3,935
2004,9,4,1740
2004,9,6,2330
2004,9,4,1255
2004,8,2,1518
2004,9,5,734
2004,9,4,1414
2004,9,4,2233
2004,8,4,2135
2004,9,4,1912
2004,9,4,1945
2004,9,4,1218
2004,9,4,1529
2004,5,4,1034
2004,9,3,1750
2004,9,5,1804
2004,9,4,1450
2004,9,6,732
2004,9,6,1044
2004,9,6,1115
2004,9,6,711
2004,9,6,1527
2004,9,5,1830
2004,9,6,1821
2004,9,6,2125
2004,9,7,304
2004,9,6,2157
2004,9,7,919
2004,9,3,820
2004,9,7,39
2004,9,5,242
2004,9,1,2342
2004,9,1,828
2004,9,2,1327
2004,9,6,2128
2004,9,5,1646
2004,9,1,1438
2004,8,7,118
2004,8,4,1045
2004,8,2,2307
2004,5,5,656
2004,8,6,2115
2004,8,3,928
2004,8,2,2240
2004,9,2,1155
2004,8,7,1344
2004,8,6,1630
2004,8,4,324
2004,9,1,1604
2004,8,2,1728
2004,9,2,1801
2004,8,2,2140
2004,8,2,1026
2004,9,3,1648
2004,9,2,1747
2004,7,2,1655
2004,9,6,1435
2004,9,2,1755
2004,9,7,1127
2004,9,4,730
2004,9,3,829
2004,9,1,1749
2004,9,4,1722
2004,9,6,1839
2004,9,4,942
2004,9,5,1720
2004,9,4,640
2004,9,4,1145
2004,9,4,1852
2004,9,5,1745
2004,9,6,1944
2004,9,4,2021
2004,7,5,1418
2004,8,6,205
2004,9,3,1811
2004,8,3,1150
2004,3,4,2119
2004,7,5,2323
2004,9,6,1306
2004,9,3,1206
2004,9,7,2155
2004,9,6,1915
2004,9,7,1645
2004,9,5,2037
2004,9,7,1856
2004,9,7,1306
2004,9,1,934
2004,9,5,2215
2004,9,6,537
2004,9,7,35
2004,9,2,1415
2004,9,2,1914
2004,9,4,1532
2004,9,1,1224
2004,9,1,1336
2004,9,7,750
2004,9,2,1446
2004,9,6,1755
2004,9,7,2140
2004,9,5,920
2004,9,7,1740
2004,9,2,1431
2004,9,6,1437
2004,9,3,1000
2004,9,2,46
2004,9,3,1811
2004,9,2,1850
2004,7,4,2200
2004,1,7,1921
2004,1,6,2227
2004,2,5,232
2004,3,5,648
2004,8,6,1525
2004,1,1,1441
2004,9,3,1833
2004,9,4,1037
2004,9,5,858
2004,9,6,1048
2004,9,6,1915
2004,9,6,1218
2004,9,4,1524
2004,9,4,1430
2004,9,5,1530
2004,1,1,950
2004,1,5,1618
2004,9,4,931
2004,9,5,944
2004,9,5,1545
2004,8,3,1604
2004,8,2,1540
2004,8,1,1330
2004,8,1,2143
2004,9,5,1735
2004,9,4,1711
2004,9,3,1830
2004,9,6,1640
2004,9,5,1231
2004,9,5,2334
2004,9,6,1312
2004,9,6,1233
2004,9,7,1055
2004,9,1,1303
2004,8,6,355
2004,8,6,358
2004,9,6,1518
2004,9,7,1246
2004,9,7,1438
2004,9,6,1430
2004,9,6,930
2004,9,6,1145
2004,9,3,1500
2004,9,2,2228
2004,9,6,1538
2004,9,5,1827
2004,9,1,2121
2004,9,2,1245
2004,9,1,2336
2004,9,6,1104
2004,9,4,1635
2004,8,6,850
2004,7,1,1443
2004,7,7,2050
2004,7,6,340
2004,8,4,1640
2004,9,2,2220
2004,9,2,800
2004,9,6,922
2004,9,3,1240
2004,9,6,1439
2004,9,7,2042
2004,8,1,2200
2004,9,3,1701
2004,9,6,2242
2004,9,3,2037
2004,9,2,1652
2004,9,1,1408
2004,9,3,902
2004,9,7,1308
2004,9,7,2254
2004,9,7,234
2004,9,4,1431
2004,9,4,1254
2004,2,1,2248
2004,1,2,933
2004,1,3,1315
2004,1,6,1730
2004,1,1,1136
2004,1,7,1120
2004,2,1,311
2004,2,3,2118
2004,1,2,1506
2004,9,4,1915
2004,9,2,750
2004,9,4,1638
2004,9,7,2115
2004,9,2,2203
2004,9,5,1540
2004,9,5,1546
2004,9,3,1917
2004,9,3,2100
2004,9,4,1525
2004,9,2,2027
2004,9,5,1703
2004,9,5,1732
2004,10,6,753
2004,9,4,1125
2004,9,5,1700
2004,10,6,1621
2004,9,5,908
2004,10,7,117
2004,10,6,1409
2004,10,7,1202
2004,10,7,1610
2004,10,7,215
2004,10,7,1204
2004,10,6,1523
2004,10,1,1045
2004,10,7,1905
2004,9,5,2004
2004,10,1,541
2004,10,1,828
2004,10,7,1007
2004,10,6,1502
2004,10,2,1332
2004,10,2,1517
2004,10,1,2049
2004,10,7,1436
2004,10,2,1646
2004,9,5,1717
2004,9,3,1545
2004,9,6,1301
2004,9,4,1649
2004,9,6,1131
2004,10,3,614
2004,10,2,1410
2004,10,4,708
2004,10,1,1014
2004,10,4,758
2004,10,4,1102
2004,10,3,1413
2004,10,4,1304
2004,7,6,1743
2004,9,3,937
2004,10,5,225
2004,10,4,1338
2004,10,4,1450
2004,10,7,650
2004,10,5,1210
2004,10,5,1312
2004,10,3,2044
2004,10,5,1921
2004,10,5,1541
2004,10,5,2254
2004,10,5,1151
2004,10,4,714
2004,10,5,2210
2004,10,5,1745
2004,10,6,1425
2004,10,6,629
2004,9,6,1030
2004,9,2,18
2004,10,6,417
2004,10,6,255
2004,10,6,759
2004,10,6,1640
2004,10,4,1835
2004,10,7,230
2004,10,7,1345
2004,10,7,1224
2004,10,4,1851
2004,10,7,1620
2004,10,5,1605
2004,10,1,1536
2004,10,6,1813
2004,10,7,220
2004,10,2,932
2004,10,2,756
2004,10,6,1321
2004,10,2,1701
2004,10,2,1459
2004,10,2,1543
2004,10,1,2135
2004,10,2,1444
2004,10,1,1651
2004,10,3,657
2004,10,2,1326
2004,10,2,1200
2004,10,3,716
2004,6,4,1340
2004,6,4,1315
2004,10,7,1605
2004,10,3,1711
2004,10,3,1734
2004,10,3,100
2004,10,3,1343
2004,10,3,1241
2004,10,4,1517
2004,10,2,1437
2004,10,4,747
2004,10,7,243
2004,10,4,1442
2004,10,5,826
2004,10,2,2029
2004,10,5,1638
2004,7,6,2350
2004,10,7,220
2004,10,5,1201
2004,10,5,846
2004,10,3,1139
2004,10,3,2306
2004,10,5,1920
2004,10,5,1913
2004,10,6,40
2004,10,4,1349
2004,10,6,1134
2004,10,6,656
2004,10,7,1047
2004,10,7,939
2004,10,7,1335
2004,10,7,1150
2004,10,7,1529
2004,1,6,1315
2004,10,5,2142
2004,10,1,530
2004,10,1,228
2004,10,5,459
2004,10,5,2258
2004,10,5,2121
2004,10,6,336
2004,10,7,408
2004,10,1,1604
2004,10,7,2310
2004,10,5,1256
2004,10,4,1728
2004,10,1,1005
2004,10,7,1137
2004,10,1,1250
2004,10,7,1557
2004,10,1,1457
2004,10,7,2004
2004,10,2,1634
2004,6,4,1750
2004,9,6,1441
2004,10,6,1918
2004,10,3,823
2004,10,3,940
2004,10,2,1916
2004,10,6,1343
2004,9,4,922
2004,10,1,635
2004,10,3,850
2004,10,3,1312
2004,10,4,1518
2004,10,4,1230
2004,10,4,1710
2004,10,4,1545
2004,10,4,1415
2004,10,2,833
2004,10,4,1321
2004,10,7,2117
2004,10,6,13
2004,10,6,1148
2004,10,6,1333
2004,10,5,2205
2004,9,2,1444
2004,8,7,1600
2004,10,6,1748
2004,10,6,1914
2004,10,7,830
2004,10,6,2100
2004,10,7,2309
2004,10,7,526
2004,10,6,2310
2004,10,6,1006
2004,10,1,1130
2004,10,1,1609
2004,10,1,1955
2004,10,2,1544
2004,10,6,459
2004,10,7,430
2004,10,6,555
2004,10,4,1550
2004,10,2,846
2004,10,2,620
2004,10,2,1539
2004,10,1,2040
2004,9,3,1547
2004,8,3,1605
2004,9,7,10
2004,10,7,1918
2004,9,3,1849
2004,9,5,2020
2004,10,2,1620
2004,10,6,1430
2004,10,2,843
2004,10,2,1441
2004,10,3,1003
2004,10,3,1153
2004,10,5,1712
2004,9,5,1630
2004,10,7,735
2004,10,6,1945
2004,9,5,1717
2004,9,3,1652
2004,10,4,2246
2004,9,6,710
2004,10,7,1207
2004,10,3,718
2004,10,3,1455
2004,9,3,2105
2004,10,6,2130
2004,9,2,1920
2004,9,3,1555
2004,9,6,2057
2004,9,7,850
2004,10,7,1609
2004,10,3,2337
2004,10,6,1645
2004,10,3,657
2004,10,3,1622
2004,10,3,1348
2004,10,2,1409
2004,10,4,1233
2004,10,4,1642
2004,10,4,2035
2004,10,3,1932
2004,10,5,752
2004,10,3,1131
2004,10,5,1713
2004,10,5,1619
2004,9,5,1558
2004,9,6,1538
2004,9,6,725
2004,10,3,2052
2004,9,2,705
2004,10,4,1652
2004,10,5,2032
2004,10,5,1748
2004,10,6,902
2004,10,5,1510
2004,10,5,1835
2004,10,6,1712
2004,10,6,1812
2004,10,6,1658
2004,10,6,1655
2004,10,7,319
2004,10,6,1440
2004,10,6,701
2004,10,4,1727
2004,10,7,700
2004,10,6,1700
2004,10,6,1230
2004,10,7,1135
2004,10,7,1315
2004,10,6,1440
2004,10,7,1350
2004,10,6,1653
2004,10,7,2034
2004,10,7,2130
2004,10,1,9
2004,10,1,0
2004,10,1,1617
2004,10,1,1641
2004,10,1,38
2004,10,6,714
2004,10,3,1559
2004,11,2,130
2004,10,7,1700
2004,10,5,1440
2004,10,7,257
2004,11,2,951
2004,2,3,805
2004,3,2,1230
2004,4,2,1442
2004,4,5,245
2004,9,7,318
2004,9,2,1240
2004,9,2,625
2004,2,5,1915
2004,1,4,727
2004,2,5,1554
2004,8,4,1440
2004,1,1,1334
2004,1,7,2109
2004,2,4,1622
2004,1,2,2352
2004,2,4,148
2004,2,7,240
2004,1,1,1016
2004,2,1,2309
2004,2,6,525
2004,1,1,500
2004,1,2,1538
2004,2,2,1531
2004,2,4,1621
2004,2,4,1601
2004,2,6,615
2004,2,1,1547
2004,1,6,2009
2004,7,3,1631
2004,9,2,824
2004,8,6,1045
2004,10,3,2024
2004,9,7,1512
2004,8,7,22
2004,9,6,1000
2004,11,2,1413
2004,9,3,1230
2004,11,3,857
2004,11,3,720
2004,10,4,1626
2004,10,5,805
2004,11,3,1341
2004,10,6,1727
2004,11,3,1636
2004,11,3,1602
2004,10,2,1200
2004,11,3,1815
2004,11,3,1549
2004,1,3,1606
2004,1,6,910
2004,1,6,1909
2004,1,2,540
2004,11,4,1356
2004,11,3,2112
2004,11,4,13
2004,10,5,24
2004,11,5,1120
2004,11,5,1406
2004,11,5,1324
2004,11,5,1540
2004,10,4,1853
2004,11,6,151
2004,11,5,1252
2004,11,6,717
2004,1,1,1138
2004,1,1,224
2004,1,5,1753
2004,11,5,1418
2004,1,4,145
2004,2,4,2020
2004,1,3,1533
2004,1,6,2300
2004,1,6,922
2004,1,5,1917
2004,1,7,852
2004,1,7,2001
2004,2,4,2234
2004,1,7,1336
2004,1,5,109
2004,1,6,1600
2004,1,7,2018
2004,1,7,2355
2004,9,6,1014
2004,1,4,1200
2004,11,6,1644
2004,1,5,904
2004,1,7,1147
2004,10,5,221
2004,11,5,1040
2004,11,7,1330
2004,11,6,1830
2004,11,1,635
2004,11,1,720
2004,10,1,1623
2004,11,7,1940
2004,11,7,1640
2004,11,5,2011
2004,11,2,953
2004,11,2,943
2004,11,1,1317
2004,11,2,2140
2004,11,6,738
2004,11,7,1351
2004,11,1,1943
2004,11,5,2230
2004,11,2,2342
2004,11,3,758
2004,11,5,910
2004,11,3,750
2004,11,3,810
2004,11,6,859
2004,11,7,1741
2004,11,3,930
2004,11,2,1709
2004,11,3,808
2004,1,2,1552
2004,11,3,1605
2004,1,6,1300
2004,11,7,520
2004,11,3,1452
2004,11,6,1612
2004,11,3,752
2004,11,2,759
2004,10,5,1746
2004,11,4,530
2004,11,4,530
2004,11,6,532
2004,11,4,2251
2004,11,5,643
2004,11,7,800
2004,11,5,800
2004,11,2,1256
2004,11,3,726
2004,11,5,1804
2004,11,5,1643
2004,11,4,2334
2004,11,5,218
2004,11,6,1039
2004,11,6,1212
2004,11,6,1142
2004,11,6,1150
2004,11,7,1240
2004,10,4,2205
2004,11,6,1735
2004,11,5,2040
2004,11,7,1224
2004,11,2,1836
2004,11,7,1413
2004,11,6,1145
2004,11,5,2122
2004,11,7,1704
2004,11,7,1905
2004,11,7,557
2004,11,7,1853
2004,11,1,1845
2004,11,1,1845
2004,11,1,1657
2004,11,6,2055
2004,11,1,1736
2004,11,1,2358
2004,11,3,1645
2004,11,7,1136
2004,11,2,825
2004,11,5,1706
2004,11,1,2145
2004,11,2,1706
2004,11,6,620
2004,11,2,1350
2004,11,2,1040
2004,11,2,1930
2004,11,3,635
2004,11,5,1950
2004,11,3,1531
2004,11,3,1137
2004,11,3,1644
2004,11,3,903
2004,11,3,1140
2004,11,4,1531
2004,11,3,1821
2004,11,4,1730
2004,11,4,1455
2004,11,4,1831
2004,11,4,1115
2004,11,2,907
2004,6,3,30
2004,11,4,2140
2004,11,6,120
2004,11,3,1320
2004,11,4,1910
2004,11,5,1415
2004,11,6,854
2004,11,6,1037
2004,11,5,740
2004,6,3,657
2004,7,3,19
2004,6,5,34
2004,11,6,1441
2004,11,6,1741
2004,11,7,230
2004,11,6,1530
2004,11,7,1217
2004,9,2,1321
2004,8,1,2000
2004,11,7,1845
2004,11,6,1220
2004,11,7,2143
2004,11,7,1332
2004,11,7,1031
2004,11,7,1511
2004,11,7,1945
2004,11,1,115
2004,11,6,2225
2004,11,1,1747
2004,11,7,2350
2004,11,2,1735
2004,11,2,1344
2004,11,2,1444
2004,11,2,1715
2004,11,2,1511
2004,11,1,1500
2004,11,2,1903
2004,11,2,1740
2004,11,4,2203
2004,11,2,1545
2004,11,2,1638
2004,11,1,508
2004,11,2,757
2004,11,2,1345
2004,11,3,747
2004,11,6,1533
2004,11,3,1616
2004,11,3,2022
2004,11,3,2320
2004,11,2,242
2004,11,1,430
2004,11,4,657
2004,11,3,137
2004,11,3,2220
2004,11,3,1025
2004,11,4,1424
2004,10,6,210
2004,11,4,1721
2004,11,3,1737
2004,11,4,1921
2004,11,4,2355
2004,11,3,1228
2004,11,4,2128
2004,11,5,1632
2004,11,5,1437
2004,11,3,1830
2004,11,6,1004
2004,11,4,1244
2004,11,6,1132
2004,11,4,1845
2004,11,1,1330
2004,11,4,1648
2004,11,2,1255
2004,11,2,2059
2004,11,7,2331
2004,11,6,1700
2004,11,3,1437
2004,11,7,56
2004,11,1,1919
2004,11,1,750
2004,11,2,1403
2004,11,2,1830
2004,11,4,2120
2004,11,3,1805
2004,11,6,1942
2004,11,3,1034
2004,12,4,842
2004,12,4,825
2004,12,4,1552
2004,12,4,1622
2004,12,4,1735
2004,11,1,105
2004,12,5,620
2004,12,5,758
2004,12,4,605
2004,12,5,742
2004,11,7,2306
2004,12,5,1507
2004,12,5,1618
2004,12,5,2105
2004,10,4,1450
2004,12,5,211
2004,12,4,905
2004,12,6,1210
2004,12,6,1303
2004,11,6,2222
2004,11,4,1608
2004,12,5,1729
2004,12,6,1848
2004,12,7,446
2004,11,1,1218
2004,12,6,1505
2004,12,7,907
2004,12,7,1732
2004,12,6,1840
2004,12,5,1142
2004,11,3,1305
2004,12,1,1250
2004,12,5,1812
2004,12,7,1254
2004,12,6,1738
2004,12,7,1237
2004,12,2,1103
2004,12,1,1353
2004,12,2,237
2004,12,2,1603
2004,12,2,1749
2004,12,1,1750
2004,11,3,1043
2004,12,2,1335
2004,12,3,650
2004,12,3,654
2004,11,3,1401
2004,12,2,1445
2004,12,2,1249
2004,12,3,1246
2004,12,4,814
2004,12,4,938
2004,12,1,810
2004,12,7,2025
2004,12,4,1718
2004,11,7,250
2004,12,3,2250
2004,12,3,1525
2004,11,6,1615
2004,12,4,1708
2004,12,4,2109
2004,12,2,2315
2004,12,7,315
2004,12,4,2230
2004,12,5,657
2004,12,3,1957
2004,12,5,827
2004,12,4,1150
2004,11,3,1217
2004,12,7,435
2004,12,5,730
2004,12,5,1847
2004,12,5,1424
2004,12,5,1312
2004,12,5,1328
2004,12,2,744
2004,12,6,915
2004,12,5,1904
2004,12,6,1618
2004,12,3,1829
2004,12,5,105
2004,12,7,1249
2004,12,6,1531
2004,12,7,1915
2004,12,7,1855
2004,12,1,1245
2004,12,6,1657
2004,12,7,2012
2004,12,7,715
2004,12,1,144
2004,12,6,658
2004,12,2,730
2004,12,2,741
2004,12,2,1019
2004,12,7,1329
2004,12,2,1127
2004,12,2,800
2004,12,2,1742
2004,12,2,1825
2004,12,3,840
2004,12,3,752
2004,12,3,832
2004,12,3,856
2004,12,3,935
2004,12,3,749
2004,3,1,1910
2004,3,1,505
2004,1,1,410
2004,1,5,1515
2004,1,7,212
2004,1,6,220
2004,3,7,1235
2004,3,7,730
2004,1,6,1835
2004,1,7,2345
2004,3,3,1600
2004,1,7,1242
2004,1,6,2215
2004,1,1,225
2004,1,1,230
2004,4,7,725
2004,3,3,1652
2004,1,5,200
2004,1,3,1432
2004,3,2,635
2004,3,6,1547
2004,3,7,110
2004,4,6,1305
2004,1,1,1423
2004,1,2,1440
2004,1,2,1440
2004,4,3,1733
2004,4,3,1742
2004,4,5,803
2004,4,5,1842
2004,4,5,1102
2004,4,5,2230
2004,9,2,1138
2004,6,6,608
2004,6,3,1805
2004,2,4,5
2004,6,3,1230
2004,3,2,1226
2004,3,2,704
2004,3,4,1757
2004,1,7,1346
2004,1,3,1243
2004,1,1,446
2004,1,1,640
2004,3,4,2220
2004,3,6,1455
2004,3,7,1515
2004,3,7,1517
2004,3,3,1037
2004,3,3,1515
2004,1,7,1210
2004,1,1,2249
2004,3,2,1840
2004,3,7,1315
2004,3,4,2215
2004,3,6,825
2004,1,7,25
2004,3,7,443
2004,3,1,2349
2004,3,4,825
2004,1,1,526
2004,1,5,2150
2004,1,7,153
2004,1,7,1620
2004,1,1,306
2004,1,1,830
2004,1,6,1645
2004,1,7,41
2004,1,2,730
2004,3,7,1350
2004,3,7,1735
2004,3,1,1400
2004,3,5,1420
2004,3,2,755
2004,3,6,1900
2004,4,6,2110
2004,3,3,1240
2004,3,6,2025
2004,3,1,1525
2004,1,6,644
2004,1,2,1825
2004,3,2,2144
2004,1,1,834
2004,1,1,1000
2004,1,1,953
2004,1,6,1542
2004,1,7,457
2004,1,1,400
2004,1,1,618
2004,1,1,1046
2004,1,1,1100
2004,1,1,1050
2004,1,1,1520
2004,1,1,2325
2004,1,2,330
2004,1,2,838
2004,1,2,945
2004,1,2,959
2004,1,1,1115
2004,1,3,22
2004,3,7,1640
2004,1,7,1545
2004,1,7,2155
2004,1,1,157
2004,1,6,1110
